claimant_id,name,age,policy_id
CL34011,Crystal Reyes,51,P36352
CL59477,Gabriela Morrow,41,P32153
CL23172,Olivia Harris,34,P46153
CL38338,Cynthia Cummings,67,P63171
CL68283,Melissa Wade,41,P43864
CL66253,Martha Morales,56,P47230
CL95347,Veronica Park,23,P65939
CL50998,Stephen Barnett,49,P18672
CL55137,Christopher Richmond,58,P37461
CL70096,Betty Daniel,29,P36437
CL69933,Mr. Daniel Cantrell,30,P91644
CL83181,John Jones,30,P58939
CL81128,Brianna Taylor,65,P24576
CL98530,Derek Walker,47,P50402
CL04526,Phillip Johnson,56,P40060
CL12268,Ryan Armstrong MD,49,P48889
CL50838,Amy Olson,58,P27612
CL63376,Connie Campbell,52,P88583
CL64541,Peter Lee,50,P97979
CL56569,Amber Oliver,25,P50872
CL03747,Elijah Weaver,67,P90570
CL67901,Terry Anderson,24,P34762
CL33884,Brian Vaughan,41,P10311
CL05720,April Hicks,19,P55531
CL80235,Carlos Reyes,48,P65751
CL94657,Robert Rivera,64,P50063
CL08154,Dana Herrera,78,P23440
CL06711,Kimberly Simon,41,P85799
CL90217,Alejandro Morton,64,P55182
CL98519,Zachary Harvey,38,P73179
CL94949,Richard Brown,65,P16432
CL79512,Benjamin Nelson,44,P81582
CL16926,Jonathan Ortiz,76,P12037
CL99098,Tim Gonzalez,68,P84520
CL91349,Brandon Carpenter,65,P33072
CL65866,Allison Cherry,42,P74332
CL80606,Michael Martinez,34,P32994
CL57367,Victoria Johnson,69,P80633
CL26735,Amber Cook,56,P45093
CL43309,Derek Doyle,49,P34420
CL47051,Steven Sparks,18,P26021
CL83545,Breanna Castro,62,P10052
CL27242,Keith French,38,P25789
CL18860,Autumn Lewis,35,P53213
CL81144,Jacqueline Garcia,58,P23936
CL62905,Deanna Holmes,63,P52565
CL51384,Tracy Martinez,77,P28817
CL43424,Kimberly Myers,22,P63348
CL47458,Jeffrey Melton,76,P39345
CL60911,Angel Lambert,36,P83959
CL57330,Nancy Rasmussen,30,P75380
CL60381,John Griffin,36,P13023
CL75514,Kelly Nguyen,32,P31856
CL10321,Leah Brown,22,P80630
CL19657,Dennis Scott,62,P80116
CL56533,Richard Higgins,18,P55294
CL72436,Mr. Ernest Patterson DDS,36,P71786
CL98149,Jonathan Forbes,51,P69295
CL20569,Michelle Long,65,P92827
CL91668,Steven Hicks,25,P29739
CL92019,Pamela Pierce,72,P35849
CL40406,Emily Lopez,56,P17967
CL78425,Gail Miller,55,P24256
CL33658,Mercedes Meyer,45,P42242
CL89822,Jennifer Meyers,46,P95505
CL39681,Sandra Cortez,48,P83057
CL02341,Richard Meyer,73,P75236
CL13651,Michelle Richardson,74,P99875
CL44917,Patricia Phillips,68,P67354
CL60155,Lindsay Jones,73,P16526
CL77395,Ralph Davis,42,P42587
CL09338,Kimberly Rich,40,P73981
CL12258,Joseph Bush,68,P15511
CL91342,Jocelyn Dean,35,P26279
CL23953,David Harvey,64,P38020
CL22254,Jason Jimenez,25,P46483
CL30114,Christopher Gill,25,P31544
CL60508,Susan Irwin,33,P29133
CL53154,Adam Williamson,67,P41987
CL05107,Leah Pearson,59,P58675
CL97244,Robert Morales,19,P80086
CL07822,David Garza,20,P89543
CL74748,Laura Davis,58,P33812
CL09436,Amber Clarke,67,P28876
CL43092,Ashley Henderson,74,P75527
CL50711,Anthony Fisher,46,P70338
CL10728,Joe Barker,41,P20572
CL89084,Lindsey Griffin,39,P16473
CL83357,Martha Savage,77,P64858
CL68651,Joel Roberts,57,P57618
CL56847,Daryl Newman,34,P51958
CL43356,Wanda Cruz,71,P86185
CL32523,Cody Foley,79,P37446
CL75073,Judy Armstrong,62,P58202
CL10068,Pedro Buckley,29,P90845
CL99358,Richard Lowe,63,P17697
CL37695,Devin Davis,31,P64689
CL57499,Michael Ruiz,67,P12093
CL34972,Mr. James Adams,80,P99942
CL84202,Elizabeth Martin,66,P37775
CL13213,Jennifer Pena,36,P67898
CL24929,Katie Wilson,37,P62757
CL95480,Kyle Horne,80,P62288
CL62373,Michael Fisher,33,P39146
CL97797,Randall Mack,24,P22937
CL26763,Rickey Rivera,68,P95298
CL51021,Angela Christian,36,P40080
CL86042,Elizabeth Wallace,63,P73604
CL83869,Amber Smith DVM,72,P35879
CL02929,Renee Baker,43,P40661
CL94790,Lisa Travis,35,P25949
CL06638,Sandra Carroll,54,P11962
CL08878,Bradley Ramos,52,P32324
CL28155,Daniel Knapp,79,P36419
CL50319,Robert Santos,71,P41165
CL32960,Samantha Alexander,63,P25845
CL36713,Ryan Brown,35,P85005
CL02568,Jerry Rangel,67,P25925
CL15784,Randy Rodriguez,41,P30676
CL68126,Michael Fisher,47,P94051
CL10934,Jackie Johnson,42,P12212
CL68757,Ian Perez,36,P15456
CL06859,Michael Pham,40,P70858
CL91627,Kimberly Norris,71,P38832
CL70862,John Jacobs,49,P69499
CL23351,Ricardo Baker,32,P85788
CL51561,Danielle Small,72,P85925
CL37496,Michael Aguirre,46,P85805
CL94094,Dean Patterson,33,P56271
CL90137,Amy Gonzales,63,P81310
CL98015,Derrick Huff,54,P66824
CL42154,Meagan Small,72,P24204
CL46276,David Watkins,52,P52742
CL93369,Miranda Carey,48,P28539
CL34623,Christopher Morris,35,P72788
CL35759,Jake Hawkins,53,P48561
CL09270,Joanna Forbes,19,P74170
CL15967,Denise Smith,73,P82508
CL82135,Micheal Ruiz,61,P16483
CL09801,Tyler Wright,52,P44758
CL99984,Blake Lloyd,18,P42433
CL91165,Rachael Little,44,P20103
CL60761,Taylor Flores,68,P65849
CL87692,Natasha Simpson,76,P74539
CL71090,Mrs. Rhonda Ayala MD,20,P86723
CL93507,Miguel Willis,45,P36830
CL85006,John Hester,45,P78795
CL12759,Lisa Mccarthy,23,P89929
CL71853,Steven Phillips,69,P87114
CL95333,Michael Lee,36,P25870
CL63243,Eileen Anderson,74,P79434
CL39771,Michelle Daniels,32,P43808
CL58050,Tracy Davis,68,P90935
CL38755,Tara Eaton,69,P72421
CL72963,April Wright,45,P63740
CL09290,Joel Reyes,18,P32142
CL48870,Robin Huff,58,P85964
CL74708,Lisa Williams,77,P14409
CL37893,Ana Scott,34,P64649
CL23248,Heather Thomas,50,P43718
CL23462,Olivia Hayes,30,P46013
CL37917,Ms. Emily Hayes,52,P74960
CL26944,Victor Oneal,72,P66400
CL17223,William Cantrell,73,P37062
CL20167,Heather Sims,23,P76207
CL46802,Daniel Brown,75,P79568
CL04306,Brandon Silva,63,P80817
CL55666,Jessica Nelson,18,P25195
CL36662,Tyler Brooks DDS,25,P45028
CL59544,Michelle Martinez,74,P70349
CL42456,David Johnson,25,P27474
CL41264,Wesley Wood,33,P86051
CL98440,Tonya Torres,30,P12782
CL21272,Alisha Lopez,36,P83417
CL92452,Jose Mclaughlin,41,P33622
CL06723,Amber Hatfield,69,P45944
CL87336,Darrell Riley,74,P20401
CL21851,Brenda Moore,34,P80710
CL33018,James Perry Jr.,64,P56917
CL69525,Mark Parker,56,P99209
CL11362,Courtney Bryant,42,P57070
CL91936,Victoria Green,77,P96806
CL75344,Breanna Jones,61,P31920
CL34818,Jillian Stewart,80,P31056
CL75525,Jessica Fowler,60,P43392
CL63165,Jeremy Tran,18,P14436
CL11332,Ana Johnson,49,P21568
CL63544,Briana Hardy,18,P65059
CL08369,Kim Carlson,69,P80289
CL94535,Alice Flores,49,P33250
CL88766,Martha Taylor,21,P51233
CL72114,Daniel Fletcher,28,P28238
CL56355,Nicole Hart,41,P31431
CL57125,Derrick Potter,21,P29945
CL59947,Corey Tucker,80,P11303
CL30926,Carol Carroll,75,P86984
CL23755,Shawn Davis,53,P28405
CL07528,Mark Gonzalez,22,P34933
CL03501,Erika Stephenson,22,P87930
CL54043,William Copeland,36,P89302
CL44036,Richard Copeland,68,P16414
CL12379,Robert Yu,61,P50615
CL68824,Amber Murphy,49,P72806
CL32917,Leah Fernandez,25,P66587
CL54993,Tanner Jackson,79,P31876
CL71944,Jacqueline Rivas,57,P10607
CL81393,John Clark,29,P92222
CL53054,Corey Cook,59,P90678
CL19529,Samantha Jacobson,59,P11085
CL45451,Charles Snyder,56,P24912
CL02667,Judy Orozco,25,P11025
CL45672,Brendan Wilson,20,P15684
CL94359,Cindy Petersen,59,P25261
CL27529,Angela Woodard,21,P86781
CL83913,Ryan Farmer,38,P91047
CL23191,Daniel Summers,62,P65178
CL45713,Jon Smith,62,P73725
CL19580,Michael Castro,60,P98082
CL80402,David Benjamin,61,P18108
CL03197,Timothy Clark,36,P92946
CL44253,Shawn Grimes,43,P26722
CL95665,Matthew Santiago,71,P84144
CL89448,Robert Klein,78,P83880
CL99809,Eric Cooper,32,P45810
CL24917,Jennifer Meyers,50,P91092
CL69521,Brooke White,79,P19605
CL41536,Edwin Rivera,28,P26255
CL61517,Kristina Olsen,41,P86568
CL69118,Anthony Thornton,29,P26655
CL46268,Carolyn Fischer,58,P93451
CL19855,Jacqueline Duncan,66,P91159
CL93488,Lisa Lewis,61,P94460
CL24774,Sarah Guzman,78,P42559
CL57623,Andrew Gonzales,73,P75794
CL67268,Michelle Bradford,76,P27090
CL39693,Sandra Ball,61,P38479
CL05228,Joshua Phillips,65,P73167
CL44838,Tyrone Santana MD,39,P34445
CL63708,Herbert Baker,78,P73960
CL27002,Ricky Lopez,45,P36270
CL83157,Gary Joseph,77,P85555
CL80135,Carla Pena,21,P82725
CL29898,Garrett Lucas,74,P57523
CL97796,John Parsons DDS,75,P66285
CL33366,Nicole Bell,37,P41104
CL75150,Philip Nelson,48,P80761
CL94046,Kevin Zimmerman,18,P77545
CL85944,Edward Boyd,60,P48869
CL82479,Colleen Garcia,79,P95543
CL11690,Jessica Johnson,24,P91765
CL88348,Erin Poole,80,P25006
CL11442,Shannon Clay,37,P46862
CL63501,Megan Miranda,52,P42219
CL71595,Brendan Jackson,54,P49713
CL63093,Amanda Barber,31,P82813
CL58234,Raven Brown,47,P23316
CL14798,Jason Miller,51,P39530
CL24412,Nicole Randolph,66,P79545
CL81909,Brandi West,18,P93436
CL51767,Angela Everett DVM,25,P22110
CL06125,Lori Pacheco,21,P81456
CL16930,Mary Young,35,P48948
CL83798,Jo Nelson,74,P93445
CL24633,Daniel Long,23,P95882
CL67505,Leah Burke,18,P92254
CL95818,Samuel Arnold,46,P38859
CL33660,Justin Perez,36,P66468
CL58526,William Baker,19,P29660
CL89530,Angela Morgan,66,P88318
CL80021,Kevin Hoffman,46,P76954
CL08806,Tina Hendricks,23,P14443
CL39908,Natasha Hall,45,P97379
CL37453,Chris Johnson,34,P59105
CL29600,Michelle Holmes,77,P79650
CL60052,Thomas Contreras,41,P26105
CL14873,Kari Jackson,52,P86173
CL05836,Mariah Arias,62,P18325
CL38393,Rebecca Long,60,P49453
CL01017,Michael Stone,55,P13355
CL40030,Sabrina Black,60,P54061
CL07371,Lori Sullivan,59,P99013
CL28232,Aaron Walter,50,P33904
CL62446,Sabrina Wright,42,P99705
CL59893,Kimberly Reynolds,80,P20119
CL87338,Duane Gordon,45,P86221
CL56347,Ryan Lopez,66,P46157
CL65636,Sarah Kelly,28,P45996
CL06704,Jaime Baldwin,67,P18179
CL72580,Pamela Simon,78,P86323
CL24191,Sierra Reynolds,39,P28063
CL01949,Rachael Chan,38,P18924
CL74354,Heather Harris,73,P35427
CL68425,Natasha Diaz,40,P15587
CL59620,Valerie Fowler,33,P23336
CL50995,Michael Chavez,62,P59210
CL02252,Dylan Perez,56,P40769
CL05798,Kristie Kim,25,P58086
CL22564,Lisa Peterson,64,P95900
CL72710,Amy Decker,25,P36280
CL43819,Megan Davis,75,P63089
CL81587,Jasmine Dodson,40,P61896
CL68466,Cameron Pruitt,76,P82497
CL42305,Shannon Ryan,46,P42842
CL87735,Rebecca Graham,71,P88611
CL93971,Eric Mora,59,P38963
CL63198,Taylor Alvarado,51,P14048
CL17849,Dustin Adams,59,P72912
CL34981,Darin Perry,61,P19378
CL84603,Rebecca Mitchell,76,P61001
CL03453,Paul Howard,29,P97892
CL78352,Raymond Leonard,62,P68986
CL42650,Samuel Norman,67,P53440
CL41565,Sheri Gibson,36,P34162
CL04370,Joy Perez,30,P84832
CL52016,Brian White,20,P23904
CL36074,Kyle Young,38,P95680
CL97149,Mark Reyes,28,P28433
CL58167,Tommy Pitts,71,P36766
CL85453,Chad Flores,24,P65302
CL81369,Amanda Williams,74,P23680
CL93262,William Weaver,59,P19428
CL01465,James Anderson,50,P44208
CL15990,Tim Snow,47,P62069
CL07963,David Mullins,20,P48681
CL63431,Angela Hodges,49,P27499
CL86099,Charles Bowers DDS,53,P40985
CL07238,Elizabeth Salinas,23,P28425
CL06984,Dan Baxter,77,P18677
CL27719,Mark Dixon,76,P66715
CL34226,Heather Berger,45,P59638
CL14856,James Long,34,P51291
CL06944,Keith Owens,69,P61336
CL35719,Sonya Hinton,28,P76515
CL11437,Jody Clark,67,P58586
CL59852,David Compton,22,P39031
CL66977,Cynthia Shepherd,75,P30030
CL03041,James Rowland,52,P91157
CL80945,Elizabeth Miller,39,P56408
CL62067,Tamara Davenport,51,P97223
CL24942,Stephen Sexton,71,P98624
CL02255,Danielle Johnson,34,P67539
CL39511,Jonathan Holt,79,P56771
CL14267,Richard Smith,23,P82744
CL16599,Julie Martin,63,P45351
CL90506,Ronald Willis,39,P52035
CL25552,Anthony Rodriguez,36,P42696
CL69166,Kyle Morgan,78,P55026
CL95006,Cynthia Goodman,21,P94301
CL40653,Chris Jefferson,20,P76480
CL28127,Mariah Smith,64,P47943
CL94000,Rachel Cox,72,P82156
CL99292,Erica Sexton,37,P92981
CL88806,Teresa Owens,22,P94210
CL60107,Brenda James,53,P84948
CL35084,Victor Peterson,67,P41142
CL94988,Barbara Jones,41,P94050
CL14221,Amanda Bowman,62,P43900
CL04070,Benjamin Miller,73,P29772
CL30223,Carmen Burns,74,P12142
CL76030,Lori Thornton,36,P35717
CL88686,Debbie Leblanc,20,P92666
CL69132,Benjamin Thornton,72,P98170
CL11533,Jodi Barker,21,P23590
CL51045,Keith Ramirez,74,P39780
CL05018,Charles Macias,42,P23619
CL18385,Mark Webster,18,P57757
CL74025,Juan Smith,60,P58528
CL15009,Mr. Alan Smith,78,P84062
CL41715,Debra Welch,66,P94325
CL96669,Taylor Bautista,23,P41474
CL59523,Christopher Mckinney,52,P28525
CL97276,Richard Park,33,P42081
CL95621,Maria Johnson,22,P24195
CL30043,Mark Friedman,71,P48413
CL67787,Bradley Garcia,70,P50150
CL02665,Nancy David,76,P50793
CL74479,Joseph Goodman,65,P59871
CL03509,Daniel Zuniga,58,P87156
CL98630,Dalton Larsen,72,P21401
CL97584,Kevin Martinez,59,P17552
CL12439,Emily Austin,23,P92055
CL50063,Susan Barrera,37,P53984
CL60830,Larry Gardner,37,P20291
CL36964,Dr. Dennis Stafford DDS,78,P18933
CL79625,Charles Smith,50,P86231
CL80740,Karen Robertson,25,P96342
CL99476,Christopher Dickerson,77,P72627
CL88416,Pedro Perry,74,P67451
CL74277,Megan Moreno,23,P53328
CL30735,Meghan Gay,77,P12415
CL73549,Edward Duran,62,P32808
CL75758,Suzanne Green,75,P26911
CL95330,Samuel Peters,71,P89260
CL56260,Michael Mueller,70,P48329
CL35340,David Munoz,47,P95400
CL47629,Jonathon Good,63,P59290
CL17883,Alexander Yu,72,P23990
CL19977,Olivia Fritz,62,P56096
CL15556,Ricky Holt,73,P89379
CL64408,Sarah Burke,23,P91134
CL46358,John Carney,58,P33139
CL20326,Jeremy Anderson,73,P72014
CL81374,Derek Peterson,19,P52259
CL40851,Charles Smith,76,P39356
CL09963,Andrea Gomez,31,P91483
CL44111,Sara Nguyen,35,P29733
CL84975,Mr. Jeffrey Bryant III,79,P53857
CL64545,Sarah Waller,61,P15627
CL26845,Cynthia May,28,P68259
CL68461,David Williams,18,P39255
CL81621,Edward Espinoza,38,P48502
CL22553,Amanda Ellis,54,P37020
CL46661,James Russell,49,P65126
CL27923,Daniel Martinez,70,P71634
CL60969,Alexander Miranda,45,P57481
CL59933,Stephanie Johnson,30,P10862
CL52485,Timothy Clark,73,P68503
CL26123,Zachary Blair,28,P68899
CL23357,Chelsea Myers,29,P78264
CL14358,Jennifer Davis,23,P38454
CL11896,Laura Perez,22,P86569
CL26141,Mr. George Wade,57,P72140
CL13342,Jean Ward,34,P91355
CL51004,Gary Martin,62,P24166
CL55348,Robert Donaldson,73,P76713
CL46743,Mr. Jeffrey Brown III,53,P42304
CL63936,Allison Santiago,56,P53887
CL63277,Amber Johnson,30,P79845
CL94081,Karen Martin,21,P80970
CL64723,Alex Williams,44,P30554
CL37575,Shelby Grant,18,P71583
CL05326,Elizabeth Clay,70,P85914
CL93289,Brandon Summers,37,P14428
CL99274,Nicole Moody,18,P31629
CL35171,Daniel Long,22,P11430
CL70522,Jonathan Wong,34,P85305
CL89970,Benjamin Henson,67,P85153
CL21189,Michelle Goodman,59,P93209
CL02476,Dawn Simpson,61,P96467
CL63358,Mary Holmes,77,P14187
CL41344,Ronald Oconnor,42,P62096
CL44015,Allison Cantrell,67,P12993
CL76722,Lisa Anderson,76,P85034
CL17366,Anne York,52,P80187
CL13710,Stephen Gonzalez,61,P87713
CL14311,Mrs. Andrea Moore,77,P70723
CL81554,Kevin Diaz,46,P44330
CL23735,Rachel Williams,26,P55428
CL65359,Maria Anderson,24,P11786
CL70373,Paul King,55,P78761
CL07017,Samantha Reynolds,31,P85590
CL78009,Jennifer Stout,18,P69552
CL24736,John Reed,66,P31414
CL13833,Chase Smith,30,P62705
CL66333,Ryan Floyd,21,P17231
CL73474,Douglas White,72,P26940
CL43955,Elizabeth Tran,18,P40939
CL02521,Julie Hall,76,P61396
CL33296,Timothy Moore,58,P84881
CL41313,Timothy Richard,57,P45349
CL02443,Thomas Ortega,57,P71416
CL16181,Jose Luna,35,P84925
CL03546,Andrew Kennedy,35,P16041
CL71259,Patricia Brown,79,P29124
CL14604,Barbara Pineda,28,P72258
CL57890,Dennis Proctor,39,P99527
CL12666,Christina Hall,75,P75202
CL66715,Kevin Pitts,58,P17546
CL95578,William Baker,66,P11504
CL18037,John Bennett,22,P14345
CL18033,Shirley Barker,29,P79089
CL09362,Jessica Dixon,27,P10667
CL95337,James Williams,41,P35018
CL50613,Lance Clark,78,P31495
CL92150,Lori Meyer,51,P57256
CL99762,Tami Wright,37,P75563
CL60043,Angel Li,79,P51838
CL20361,Trevor Robinson,39,P60572
CL10153,Jeffrey Osborne,26,P85048
CL28229,Rebecca Ewing,79,P45047
CL83751,James Flores,61,P73818
CL75330,Blake Pugh,70,P37221
CL66528,Jennifer Johnson,54,P20266
CL20020,Paul Bryant,76,P75537
CL32424,Angela Pugh,38,P24891
CL74305,Theresa Herrera,38,P96832
CL28611,Nicole Pacheco,31,P21338
CL22988,Robert Myers,72,P17757
CL31695,Dr. Gabriel Lee,53,P67608
CL90968,Craig Morris,37,P42738
CL11624,Patricia Barnett,43,P32720
CL28113,Lauren Davis,22,P45827
CL42300,Amanda Peterson,47,P87206
CL06482,Amy Garcia,31,P19360
CL85381,Erin Valdez,29,P60617
CL60399,Ryan Baker,25,P68441
CL58428,Kevin Cardenas,31,P48625
CL70703,Mr. Alec Cunningham,72,P44461
CL18042,Charles Marsh,71,P26547
CL72604,Timothy Washington,43,P98381
CL54445,Kelsey Williams,25,P58152
CL24827,Lisa Myers,79,P95625
CL23512,Richard Johnson,68,P89142
CL32170,Stephanie Kelly,66,P83816
CL45010,Brian Friedman,61,P75245
CL03778,Erika Stevens,58,P71808
CL78182,Ryan Martinez,66,P93372
CL43681,Tiffany Dillon,19,P33251
CL85546,Susan Soto,62,P33436
CL40002,Jason Ayala,68,P44483
CL07187,Pamela Navarro,68,P48767
CL47853,Kelly Allen,56,P55818
CL49648,Bryce May,77,P74136
CL97273,Angela Jordan,75,P46563
CL48964,Tiffany Arellano,49,P29188
CL74252,Brandon Miller,31,P34475
CL05744,Michelle White,37,P78189
CL24700,Chad Norris,37,P88287
CL06296,Paul Gutierrez,29,P55882
CL36695,Stephanie Smith,53,P26136
CL96801,Raymond Hill,33,P10597
CL22184,Robert Johnson,63,P50089
CL64283,Jeremy Oliver,42,P96317
CL39637,Stephanie Clarke,37,P31206
CL83280,Melissa Johnson,20,P44763
CL08003,Peter Johnson,70,P57173
CL75748,Daniel Gentry,37,P95373
CL36270,Michelle Cruz,50,P58128
CL94827,Sara Shaw,51,P90555
CL23445,Jerome Bonilla,63,P37806
CL57976,Jessica Gonzales,28,P65016
CL33733,Jessica Dennis,30,P28443
CL57888,William Barnes,53,P65801
CL63922,Dawn Hernandez,62,P75781
CL53728,Ashley Edwards,26,P38573
CL23966,Elizabeth Lewis,49,P80583
CL93121,David Stokes,62,P34537
CL70361,Beth Silva,60,P60085
CL57040,Margaret Hernandez,46,P64508
CL69383,Thomas Gonzales,19,P29008
CL48221,Catherine Montoya,27,P92912
CL23833,Alison Anderson,19,P56251
CL69874,Scott Yoder,78,P71242
CL65418,Stacy Jackson,73,P32320
CL81633,Kristi Maxwell DDS,40,P44626
CL95560,Ann Black,24,P85087
CL57696,Andre James,62,P28746
CL17589,Seth Benitez,71,P37669
CL36370,Carrie Chen,77,P47359
CL54003,Spencer Mccormick,50,P77467
CL11129,Stephen Robinson,56,P47712
CL66598,Samantha Morrow,34,P99372
CL09854,Denise Smith,19,P61594
CL98327,Robert Bryant,53,P88708
CL35803,Michael Chapman,43,P32586
CL35163,Suzanne Steele,77,P76816
CL96745,David Martinez,20,P81571
CL61176,Rachel Lopez,79,P86040
CL66415,Brandon Freeman,79,P76193
CL96342,Steven Daniels,31,P40836
CL35168,Heidi Kelley,69,P94610
CL87936,Rick Greer,39,P40922
CL65732,Kenneth Knox,35,P17101
CL88526,Ashley Adams,20,P17085
CL33640,Joshua Moore,29,P42809
CL94603,Allison Foster,74,P64329
CL95098,Jessica Soto,53,P33135
CL90772,Megan Chandler,44,P40947
CL25571,Russell Mccarthy,46,P72072
CL74640,Steven Moyer,32,P77648
CL99835,James Gonzalez,79,P71688
CL29661,Steven Harvey,36,P12372
CL30364,Michael Richmond,36,P25319
CL76968,Natalie Smith,73,P49984
CL10883,Paul Stevens,69,P50737
CL67848,Anthony Blanchard,45,P22359
CL82353,William Lucas,68,P36459
CL48247,Katherine Reed,37,P82324
CL93904,David Quinn,26,P11468
CL18896,Robert Morton,33,P38624
CL69005,Kathy Harris,60,P12214
CL46684,Johnny Davis,45,P38223
CL93954,Stacy Ramos,74,P34070
CL21859,Alison Gates,31,P12065
CL53512,Dean Santos,42,P83249
CL69938,Shane Martin,59,P91753
CL83449,Lynn Mitchell,80,P46067
CL41634,Jessica Hart,29,P46161
CL96452,Logan Sanchez,31,P35869
CL73376,Nathan Taylor,75,P33598
CL95073,Jamie Williams,30,P33320
CL17240,David Wheeler,48,P78245
CL39793,Christopher Nielsen,72,P78043
CL66244,Felicia Miranda,25,P20835
CL26281,Rachel Guzman,41,P93729
CL61360,Steven Waller,28,P33026
CL54880,Kenneth Wyatt,31,P28718
CL30799,Tony Osborne,45,P14138
CL33359,Rachel Smith,73,P66491
CL31307,Sarah Hart,69,P82118
CL26351,Terry Bowman,77,P23122
CL15112,Richard Carr,79,P12691
CL44542,Thomas Rasmussen,29,P97879
CL63986,Tony Hoffman,22,P30527
CL84157,Victor Sanchez,45,P32261
CL65106,Taylor Olsen,65,P36774
CL65986,Emily Davis,66,P27980
CL96298,Alexander Vang,20,P17151
CL32593,Amanda Jensen,75,P26004
CL53616,Maxwell Espinoza,33,P11734
CL62012,Christopher Miller,51,P71591
CL45079,Joyce Owens,24,P99687
CL46390,Chase Grimes,44,P97868
CL26545,Whitney Whitaker,52,P20094
CL07153,Jane Bailey,49,P66273
CL95438,Kelli Brown,76,P77079
CL35801,Thomas Reyes,62,P61513
CL88894,Jeff Johnson,71,P56199
CL86009,Jennifer Silva,64,P42247
CL99245,Alexis Willis,57,P38407
CL22347,Larry Bennett,18,P80018
CL56790,David Armstrong,24,P99223
CL43886,Christopher Baxter,41,P48461
CL99158,Fernando Matthews,47,P99260
CL86376,Chelsea Gilbert,42,P59418
CL09260,Sabrina Garcia,64,P93863
CL74132,Terry Wilson,22,P83455
CL42244,Brandon Gamble,74,P59551
CL20422,Timothy Brooks,48,P10793
CL97330,Jordan Lucero,74,P95378
CL33914,Robert Fitzgerald,74,P40609
CL38728,Eduardo Garner,36,P15907
CL36972,Thomas Cox,33,P34006
CL91732,Deborah Jones,19,P18631
CL06975,Andrew Mcgrath,51,P74380
CL21922,John Watson,76,P93526
CL14916,Laura Shaw,65,P43726
CL52037,Angelica Cochran,60,P59464
CL63754,Marilyn West,25,P79388
CL64239,Timothy Miller,40,P25100
CL93948,Eric Odonnell,67,P58908
CL77116,Karen Pena,55,P11822
CL14890,Patricia Morgan,28,P86813
CL01862,Amanda Nichols,68,P91140
CL88097,James Moran,51,P63582
CL56692,Bradley Watts,34,P91460
CL93897,William Turner,66,P65490
CL70057,Jesus Bass,63,P41370
CL01169,Robert Peterson,77,P82252
CL14783,Cindy Burnett,77,P46947
CL95416,Katherine Gonzalez,24,P13568
CL74046,Lisa Jones,42,P43716
CL96167,Terry Scott,30,P46298
CL34075,John Klein,51,P35773
CL24185,Alan Perez,76,P65746
CL49809,Steven Ryan,52,P83832
CL51712,Paul Bailey,56,P35227
CL45491,David Carpenter,53,P66936
CL76658,Rachel Turner,53,P48437
CL89957,Mr. Charles Gentry,29,P21198
CL13414,Regina Turner,68,P43126
CL33092,Roger Sullivan,26,P91792
CL94799,Kyle Aguirre,24,P38741
CL46720,Ashley Watts,44,P23865
CL24843,Anna Mitchell,71,P43868
CL34660,Dawn Morales,45,P41512
CL62289,Bruce Ruiz,69,P72811
CL01723,Lisa Lewis,77,P11484
CL01431,Samuel Espinoza,31,P50301
CL28830,Susan Pineda,41,P43628
CL39959,Jeffrey Jacobson,60,P30992
CL78618,Crystal Rodriguez,70,P14259
CL90383,Tara Noble,74,P90170
CL61944,Kimberly Lopez MD,34,P45229
CL27689,Lori Roach,26,P72789
CL63840,Terri Fletcher,69,P74630
CL65009,Lawrence Powell,47,P51783
CL99580,Charles Fisher,69,P88996
